	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description
6202	ENCFF829TKX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COP/summary/coverage+.w5	768	384	0.3	sum_sqrt	6203	RNA:BJ
6203	ENCFF829TKX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COP/summary/coverage-.w5	768	384	0.3	sum_sqrt	6202	RNA:BJ
6204	ENCFF914IXY+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COQ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6205	RNA:GM12878
6205	ENCFF914IXY-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6204	RNA:GM12878
6206	ENCFF696CDU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COR/summary/coverage+.w5	768	384	0.3	sum_sqrt	6207	RNA:GM12878 cytosolic fraction
6207	ENCFF696CDU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COR/summary/coverage-.w5	768	384	0.3	sum_sqrt	6206	RNA:GM12878 cytosolic fraction
6208	ENCFF501KFP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COU/summary/coverage+.w5	768	384	0.3	sum_sqrt	6209	RNA:H1
6209	ENCFF501KFP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COU/summary/coverage-.w5	768	384	0.3	sum_sqrt	6208	RNA:H1
6210	ENCFF729MSA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COV/summary/coverage+.w5	768	384	0.3	sum_sqrt	6211	RNA:H1 cytosolic fraction
6211	ENCFF729MSA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COV/summary/coverage-.w5	768	384	0.3	sum_sqrt	6210	RNA:H1 cytosolic fraction
6212	ENCFF587OLO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COW/summary/coverage+.w5	768	384	0.3	sum_sqrt	6213	RNA:H1 nuclear fraction
6213	ENCFF587OLO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COW/summary/coverage-.w5	768	384	0.3	sum_sqrt	6212	RNA:H1 nuclear fraction
6214	ENCFF888MQS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COX/summary/coverage+.w5	768	384	0.3	sum_sqrt	6215	RNA:mammary epithelial cell female
6215	ENCFF888MQS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COX/summary/coverage-.w5	768	384	0.3	sum_sqrt	6214	RNA:mammary epithelial cell female
6216	ENCFF049VPK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COY/summary/coverage+.w5	768	384	0.3	sum_sqrt	6217	RNA:skeletal muscle myoblast
6217	ENCFF049VPK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COY/summary/coverage-.w5	768	384	0.3	sum_sqrt	6216	RNA:skeletal muscle myoblast
6218	ENCFF005LKD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6219	RNA:endothelial cell of umbilical vein male newborn
6219	ENCFF005LKD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000COZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6218	RNA:endothelial cell of umbilical vein male newborn
6220	ENCFF032IMA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPA/summary/coverage+.w5	768	384	0.3	sum_sqrt	6221	RNA:endothelial cell of umbilical vein cytosolic fraction male newborn
6221	ENCFF032IMA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPA/summary/coverage-.w5	768	384	0.3	sum_sqrt	6220	RNA:endothelial cell of umbilical vein cytosolic fraction male newborn
6222	ENCFF804BGA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPB/summary/coverage+.w5	768	384	0.3	sum_sqrt	6223	RNA:endothelial cell of umbilical vein nuclear fraction male newborn
6223	ENCFF804BGA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPB/summary/coverage-.w5	768	384	0.3	sum_sqrt	6222	RNA:endothelial cell of umbilical vein nuclear fraction male newborn
6224	ENCFF431NUC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPC/summary/coverage+.w5	768	384	0.3	sum_sqrt	6225	RNA:HepG2 nuclear fraction
6225	ENCFF431NUC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPC/summary/coverage-.w5	768	384	0.3	sum_sqrt	6224	RNA:HepG2 nuclear fraction
6226	ENCFF065PJM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPE/summary/coverage+.w5	768	384	0.3	sum_sqrt	6227	RNA:HepG2
6227	ENCFF065PJM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPE/summary/coverage-.w5	768	384	0.3	sum_sqrt	6226	RNA:HepG2
6228	ENCFF518DFP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPF/summary/coverage+.w5	768	384	0.3	sum_sqrt	6229	RNA:HepG2 cytosolic fraction
6229	ENCFF518DFP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPF/summary/coverage-.w5	768	384	0.3	sum_sqrt	6228	RNA:HepG2 cytosolic fraction
6230	ENCFF119ONM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPH/summary/coverage+.w5	768	384	0.3	sum_sqrt	6231	RNA:K562
6231	ENCFF119ONM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPH/summary/coverage-.w5	768	384	0.3	sum_sqrt	6230	RNA:K562
6232	ENCFF217JSG+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPJ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6233	RNA:keratinocyte nuclear fraction female
6233	ENCFF217JSG-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPJ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6232	RNA:keratinocyte nuclear fraction female
6234	ENCFF226FBQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPK/summary/coverage+.w5	768	384	0.3	sum_sqrt	6235	RNA:keratinocyte cytosolic fraction female
6235	ENCFF226FBQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPK/summary/coverage-.w5	768	384	0.3	sum_sqrt	6234	RNA:keratinocyte cytosolic fraction female
6236	ENCFF703WGS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPL/summary/coverage+.w5	768	384	0.3	sum_sqrt	6237	RNA:keratinocyte female
6237	ENCFF703WGS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPL/summary/coverage-.w5	768	384	0.3	sum_sqrt	6236	RNA:keratinocyte female
6238	ENCFF664JII+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPM/summary/coverage+.w5	768	384	0.3	sum_sqrt	6239	RNA:fibroblast of lung male adult (45 years)
6239	ENCFF664JII-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPM/summary/coverage-.w5	768	384	0.3	sum_sqrt	6238	RNA:fibroblast of lung male adult (45 years)
6240	ENCFF217KTR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPN/summary/coverage+.w5	768	384	0.3	sum_sqrt	6241	RNA:SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours
6241	ENCFF217KTR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPN/summary/coverage-.w5	768	384	0.3	sum_sqrt	6240	RNA:SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours
6242	ENCFF983FMY+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPO/summary/coverage+.w5	768	384	0.3	sum_sqrt	6243	RNA:GM12878 nuclear fraction
6243	ENCFF983FMY-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPO/summary/coverage-.w5	768	384	0.3	sum_sqrt	6242	RNA:GM12878 nuclear fraction
6244	ENCFF425GMM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPP/summary/coverage+.w5	768	384	0.3	sum_sqrt	6245	RNA:HeLa-S3 cytosolic fraction
6245	ENCFF425GMM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPP/summary/coverage-.w5	768	384	0.3	sum_sqrt	6244	RNA:HeLa-S3 cytosolic fraction
6246	ENCFF515VVS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPQ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6247	RNA:HeLa-S3 nuclear fraction
6247	ENCFF515VVS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6246	RNA:HeLa-S3 nuclear fraction
6248	ENCFF708PAF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPR/summary/coverage+.w5	768	384	0.3	sum_sqrt	6249	RNA:HeLa-S3
6249	ENCFF708PAF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPR/summary/coverage-.w5	768	384	0.3	sum_sqrt	6248	RNA:HeLa-S3
6250	ENCFF669RVI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPS/summary/coverage+.w5	768	384	0.3	sum_sqrt	6251	RNA:K562 nuclear fraction
6251	ENCFF669RVI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPS/summary/coverage-.w5	768	384	0.3	sum_sqrt	6250	RNA:K562 nuclear fraction
6252	ENCFF795XIC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPT/summary/coverage+.w5	768	384	0.3	sum_sqrt	6253	RNA:MCF-7
6253	ENCFF795XIC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPT/summary/coverage-.w5	768	384	0.3	sum_sqrt	6252	RNA:MCF-7
6254	ENCFF124AUH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPY/summary/coverage+.w5	768	384	0.3	sum_sqrt	6255	RNA:K562 chromatin fraction
6255	ENCFF124AUH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPY/summary/coverage-.w5	768	384	0.3	sum_sqrt	6254	RNA:K562 chromatin fraction
6256	ENCFF886LMB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6257	RNA:K562 nucleolus fraction
6257	ENCFF886LMB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CPZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6256	RNA:K562 nucleolus fraction
6258	ENCFF246QLC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CQA/summary/coverage+.w5	768	384	0.3	sum_sqrt	6259	RNA:K562 nucleoplasmic fraction
6259	ENCFF246QLC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CQA/summary/coverage-.w5	768	384	0.3	sum_sqrt	6258	RNA:K562 nucleoplasmic fraction
6260	ENCFF087WJT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTK/summary/coverage+.w5	768	384	0.3	sum_sqrt	6261	RNA:IMR-90
6261	ENCFF087WJT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTK/summary/coverage-.w5	768	384	0.3	sum_sqrt	6260	RNA:IMR-90
6262	ENCFF717ESE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTL/summary/coverage+.w5	768	384	0.3	sum_sqrt	6263	RNA:A549 cytosolic fraction
6263	ENCFF717ESE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTL/summary/coverage-.w5	768	384	0.3	sum_sqrt	6262	RNA:A549 cytosolic fraction
6264	ENCFF771QOV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTM/summary/coverage+.w5	768	384	0.3	sum_sqrt	6265	RNA:A549 nuclear fraction
6265	ENCFF771QOV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTM/summary/coverage-.w5	768	384	0.3	sum_sqrt	6264	RNA:A549 nuclear fraction
6266	ENCFF096YGQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTN/summary/coverage+.w5	768	384	0.3	sum_sqrt	6267	RNA:IMR-90 cytosolic fraction
6267	ENCFF096YGQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTN/summary/coverage-.w5	768	384	0.3	sum_sqrt	6266	RNA:IMR-90 cytosolic fraction
6268	ENCFF229AJQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTO/summary/coverage+.w5	768	384	0.3	sum_sqrt	6269	RNA:MCF-7 nuclear fraction
6269	ENCFF229AJQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTO/summary/coverage-.w5	768	384	0.3	sum_sqrt	6268	RNA:MCF-7 nuclear fraction
6270	ENCFF236YOT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTP/summary/coverage+.w5	768	384	0.3	sum_sqrt	6271	RNA:IMR-90 nuclear fraction
6271	ENCFF236YOT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTP/summary/coverage-.w5	768	384	0.3	sum_sqrt	6270	RNA:IMR-90 nuclear fraction
6272	ENCFF705NPF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTQ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6273	RNA:IMR-90
6273	ENCFF705NPF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6272	RNA:IMR-90
6274	ENCFF031HEW+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTR/summary/coverage+.w5	768	384	0.3	sum_sqrt	6275	RNA:SK-N-SH cytosolic fraction
6275	ENCFF031HEW-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTR/summary/coverage-.w5	768	384	0.3	sum_sqrt	6274	RNA:SK-N-SH cytosolic fraction
6276	ENCFF256CAM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTS/summary/coverage+.w5	768	384	0.3	sum_sqrt	6277	RNA:SK-N-SH nuclear fraction
6277	ENCFF256CAM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTS/summary/coverage-.w5	768	384	0.3	sum_sqrt	6276	RNA:SK-N-SH nuclear fraction
6278	ENCFF601EJS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTT/summary/coverage+.w5	768	384	0.3	sum_sqrt	6279	RNA:SK-N-SH
6279	ENCFF601EJS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTT/summary/coverage-.w5	768	384	0.3	sum_sqrt	6278	RNA:SK-N-SH
6280	ENCFF297JKU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTU/summary/coverage+.w5	768	384	0.3	sum_sqrt	6281	RNA:MCF-7 cytosolic fraction
6281	ENCFF297JKU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTU/summary/coverage-.w5	768	384	0.3	sum_sqrt	6280	RNA:MCF-7 cytosolic fraction
6282	ENCFF252DFZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTV/summary/coverage+.w5	768	384	0.3	sum_sqrt	6283	RNA:B cell female adult (27 years) and female adult (43 years)
6283	ENCFF252DFZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTV/summary/coverage-.w5	768	384	0.3	sum_sqrt	6282	RNA:B cell female adult (27 years) and female adult (43 years)
6284	ENCFF779FMR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTX/summary/coverage+.w5	768	384	0.3	sum_sqrt	6285	RNA:placental pericyte female newborn and male newborn
6285	ENCFF779FMR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTX/summary/coverage-.w5	768	384	0.3	sum_sqrt	6284	RNA:placental pericyte female newborn and male newborn
6286	ENCFF653TAB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6287	RNA:mesenchymal stem cell of adipose female adult (37 years) and female adult (42 years)
6287	ENCFF653TAB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CTZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6286	RNA:mesenchymal stem cell of adipose female adult (37 years) and female adult (42 years)
6288	ENCFF841GMC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUA/summary/coverage+.w5	768	384	0.3	sum_sqrt	6289	RNA:hematopoietic multipotent progenitor cell
6289	ENCFF841GMC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUA/summary/coverage-.w5	768	384	0.3	sum_sqrt	6288	RNA:hematopoietic multipotent progenitor cell
6290	ENCFF798NEI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUB/summary/coverage+.w5	768	384	0.3	sum_sqrt	6291	RNA:hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)
6291	ENCFF798NEI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUB/summary/coverage-.w5	768	384	0.3	sum_sqrt	6290	RNA:hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)
6292	ENCFF023YXV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUC/summary/coverage+.w5	768	384	0.3	sum_sqrt	6293	RNA:CD14-positive monocyte female
6293	ENCFF023YXV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUC/summary/coverage-.w5	768	384	0.3	sum_sqrt	6292	RNA:CD14-positive monocyte female
6294	ENCFF359MTP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUD/summary/coverage+.w5	768	384	0.3	sum_sqrt	6295	RNA:mesenchymal stem cell of the bone marrow female adult (60 years) and male adult (57 years)
6295	ENCFF359MTP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUD/summary/coverage-.w5	768	384	0.3	sum_sqrt	6294	RNA:mesenchymal stem cell of the bone marrow female adult (60 years) and male adult (57 years)
6296	ENCFF314QIG+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUE/summary/coverage+.w5	768	384	0.3	sum_sqrt	6297	RNA:articular chondrocyte of knee joint female adult (56 years) and male adult (64 years)
6297	ENCFF314QIG-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUE/summary/coverage-.w5	768	384	0.3	sum_sqrt	6296	RNA:articular chondrocyte of knee joint female adult (56 years) and male adult (64 years)
6298	ENCFF953CRN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUF/summary/coverage+.w5	768	384	0.3	sum_sqrt	6299	RNA:osteoblast female adult (56 years) and male adult (62 years)
6299	ENCFF953CRN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUF/summary/coverage-.w5	768	384	0.3	sum_sqrt	6298	RNA:osteoblast female adult (56 years) and male adult (62 years)
6300	ENCFF143TXA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUG/summary/coverage+.w5	768	384	0.3	sum_sqrt	6301	RNA:vein endothelial cell male adult (48 years) and male adult (52 years)
6301	ENCFF143TXA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUG/summary/coverage-.w5	768	384	0.3	sum_sqrt	6300	RNA:vein endothelial cell male adult (48 years) and male adult (52 years)
6302	ENCFF343FWG+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUH/summary/coverage+.w5	768	384	0.3	sum_sqrt	6303	RNA:fibroblast of dermis female adult (44 years) and female adult (55 years)
6303	ENCFF343FWG-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUH/summary/coverage-.w5	768	384	0.3	sum_sqrt	6302	RNA:fibroblast of dermis female adult (44 years) and female adult (55 years)
6304	ENCFF804YRV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUI/summary/coverage+.w5	768	384	0.3	sum_sqrt	6305	RNA:skeletal muscle satellite cell female adult (64 years) and male adult (21 years)
6305	ENCFF804YRV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUI/summary/coverage-.w5	768	384	0.3	sum_sqrt	6304	RNA:skeletal muscle satellite cell female adult (64 years) and male adult (21 years)
6306	ENCFF256ZZS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUJ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6307	RNA:fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)
6307	ENCFF256ZZS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUJ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6306	RNA:fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)
6308	ENCFF805HMR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUK/summary/coverage+.w5	768	384	0.3	sum_sqrt	6309	RNA:thoracic aorta endothelial cell female adult (22 years) and male adult (55 years)
6309	ENCFF805HMR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUK/summary/coverage-.w5	768	384	0.3	sum_sqrt	6308	RNA:thoracic aorta endothelial cell female adult (22 years) and male adult (55 years)
6310	ENCFF649CUP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUL/summary/coverage+.w5	768	384	0.3	sum_sqrt	6311	RNA:fibroblast of villous mesenchyme female newborn and male newborn
6311	ENCFF649CUP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUL/summary/coverage-.w5	768	384	0.3	sum_sqrt	6310	RNA:fibroblast of villous mesenchyme female newborn and male newborn
6312	ENCFF233TOO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUM/summary/coverage+.w5	768	384	0.3	sum_sqrt	6313	RNA:subcutaneous preadipocyte female adult (62 years) and male adult (65 years)
6313	ENCFF233TOO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUM/summary/coverage-.w5	768	384	0.3	sum_sqrt	6312	RNA:subcutaneous preadipocyte female adult (62 years) and male adult (65 years)
6314	ENCFF096YBH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUN/summary/coverage+.w5	768	384	0.3	sum_sqrt	6315	RNA:mammary epithelial cell female adult (23 years)
6315	ENCFF096YBH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUN/summary/coverage-.w5	768	384	0.3	sum_sqrt	6314	RNA:mammary epithelial cell female adult (23 years)
6316	ENCFF492ICA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUO/summary/coverage+.w5	768	384	0.3	sum_sqrt	6317	RNA:mesenchymal stem cell of Wharton's jelly female newborn and male newborn
6317	ENCFF492ICA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUO/summary/coverage-.w5	768	384	0.3	sum_sqrt	6316	RNA:mesenchymal stem cell of Wharton's jelly female newborn and male newborn
6318	ENCFF591NKN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUP/summary/coverage+.w5	768	384	0.3	sum_sqrt	6319	RNA:placental epithelial cell female newborn and male newborn
6319	ENCFF591NKN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUP/summary/coverage-.w5	768	384	0.3	sum_sqrt	6318	RNA:placental epithelial cell female newborn and male newborn
6320	ENCFF723WDG+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUQ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6321	RNA:melanocyte of skin male child (1 year) and male child (3 years)
6321	ENCFF723WDG-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6320	RNA:melanocyte of skin male child (1 year) and male child (3 years)
6322	ENCFF230ZSG+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUR/summary/coverage+.w5	768	384	0.3	sum_sqrt	6323	RNA:melanocyte of skin female adult (52 years) and male adult (55 years)
6323	ENCFF230ZSG-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUR/summary/coverage-.w5	768	384	0.3	sum_sqrt	6322	RNA:melanocyte of skin female adult (52 years) and male adult (55 years)
6324	ENCFF151XTV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUT/summary/coverage+.w5	768	384	0.3	sum_sqrt	6325	RNA:mononuclear cell female adult (52 years)
6325	ENCFF151XTV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CUT/summary/coverage-.w5	768	384	0.3	sum_sqrt	6324	RNA:mononuclear cell female adult (52 years)
6326	ENCFF853JVS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR000CVT/summary/coverage+.w5	768	384	0.3	sum_sqrt	6327	RNA:GM12878 nucleolus fraction
